Ga84;3.0448E-8;1.2211E-8;5.5929E-9;2.258E-9;8.1713E-9;3.1986E-9;1.4445E-8;6.5125E-9;2.3694E-8;8.9706E-9;2.4095E-8;1.4719E-8;3.0701E-9;1.5375E-9;1.8993E-8;7.4189E-9;7.8515E-10;2.9177E-10;4.1113E-9;1.7693E-9;6.5919E-9;2.4403E-9;2.7848E-8;1.035E-8;4.5972E-8;1.7887E-8;5.1384E-9;1.9468E-9;6.5517E-9;3.3105E-9;4.1712E-10;1.5434E-10;1.9187E-9;1.12E-9;1.517E-8;6.1784E-9
Ga85;;;;;;;4.7349E-10;1.8567E-10;7.3976E-10;2.8079E-10;1.0224E-9;4.043E-10;;;1.0564E-9;3.9116E-10;;;1.855E-10;6.9649E-11;1.5413E-10;5.5329E-11;1.0507E-9;4.0943E-10;1.2638E-9;7.1529E-10;8.3838E-11;3.1584E-11;2.307E-10;1.0671E-10;;;5.3139E-11;2.8587E-11;5.4694E-10;2.246E-10
Ge70;;;0.0;0.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0
Ge72;0.0;0.0;9.6693E-12;1.048E-11;1.0246E-12;1.0862E-12;0.0;0.0;0.0;0.0;0.0;0.0;1.0132E-12;1.0716E-12;1.1119E-12;8.6411E-13;4.6813E-12;4.7268E-12;4.0279E-12;1.5549E-12;1.2096E-12;4.3763E-13;0.0;0.0;0.0;0.0;8.3887E-12;8.8768E-12;0.0;0.0;1.2635E-11;9.0388E-12;1.6449E-12;1.7426E-12;0.0;0.0
Ge73;0.0;0.0;1.169E-9;7.4593E-10;2.5307E-11;2.6993E-11;9.3322E-12;3.8442E-12;5.4495E-12;3.4666E-12;0.0;0.0;3.0822E-11;3.2753E-11;5.7747E-11;4.4282E-11;1.5973E-10;1.6105E-10;2.4685E-10;1.8325E-10;4.7508E-11;4.9953E-11;1.4026E-12;1.2105E-12;2.9508E-12;3.1155E-12;1.9135E-10;2.0271E-10;1.0457E-11;1.1011E-11;8.3957E-10;5.6227E-10;7.1668E-11;5.1161E-11;4.1244E-11;1.5655E-11
Ge73m;0.0;0.0;2.703E-10;1.7248E-10;5.0955E-12;5.4349E-12;2.1578E-12;8.8888E-13;1.26E-12;8.0157E-13;0.0;0.0;7.1268E-12;7.5732E-12;1.3352E-11;1.0239E-11;3.6933E-11;3.7239E-11;5.7078E-11;4.2371E-11;9.5654E-12;1.0058E-11;3.2431E-13;2.799E-13;5.9412E-13;6.2729E-13;4.4246E-11;4.6871E-11;2.4179E-12;2.546E-12;1.9413E-10;1.3001E-10;1.6572E-11;1.183E-11;9.5367E-12;3.6199E-12
Ge74;1.9734E-10;1.9894E-10;6.9629E-8;7.2504E-8;4.6358E-9;4.9668E-9;1.5715E-9;6.3916E-10;1.0682E-9;1.0378E-9;6.0882E-11;6.5187E-11;3.6057E-9;3.8569E-9;1.0044E-9;4.1957E-10;2.1581E-9;1.6361E-9;2.3259E-8;2.2471E-8;2.0882E-9;2.2043E-9;1.1015E-10;1.1706E-10;1.9786E-10;2.0915E-10;2.6412E-8;2.3885E-8;8.6241E-10;7.4575E-10;5.9751E-8;5.2236E-8;8.1005E-9;7.4671E-9;4.8879E-9;1.9638E-9
Ge75;2.2435E-9;2.0839E-9;6.9493E-7;5.8926E-7;3.5577E-9;3.7871E-9;6.9153E-8;2.495E-8;6.7032E-9;5.1886E-9;3.6347E-10;3.8878E-10;1.3039E-9;1.3866E-9;3.5408E-9;1.2772E-9;7.3431E-8;4.6634E-8;2.0161E-8;1.6835E-8;6.5052E-9;5.3043E-9;3.8202E-10;2.5532E-10;6.6889E-10;7.2012E-10;5.542E-8;4.7565E-8;1.3469E-9;1.1618E-9;1.096E-7;7.9E-8;9.4127E-8;8.2612E-8;1.1306E-8;4.1229E-9
Ge75m;1.685E-8;1.5651E-8;4.5459E-6;3.8546E-6;2.672E-8;2.8444E-8;4.5237E-7;1.6321E-7;4.3849E-8;3.3941E-8;2.7299E-9;2.92E-9;8.5295E-9;9.0704E-9;2.3162E-8;8.3544E-9;4.8035E-7;3.0506E-7;1.3188E-7;1.1013E-7;4.8858E-8;3.9839E-8;2.499E-9;1.6702E-9;5.0238E-9;5.4086E-9;3.6253E-7;3.1114E-7;8.811E-9;7.6E-9;7.1696E-7;5.1678E-7;6.1573E-7;5.4041E-7;7.3957E-8;2.697E-8
Ge76;1.7091E-6;1.1547E-6;2.4849E-5;2.003E-5;1.9959E-6;1.472E-6;7.3046E-6;2.5578E-6;1.9298E-6;1.3538E-6;1.2435E-7;1.3294E-7;4.6923E-6;3.1571E-6;2.6609E-6;9.0694E-7;1.1099E-6;7.857E-7;2.3405E-6;1.8769E-6;2.1294E-6;1.6767E-6;1.1867E-7;1.1173E-7;2.6557E-7;3.0566E-7;9.4808E-6;6.1768E-6;3.607E-7;2.9399E-7;9.3385E-6;5.65E-6;2.0031E-6;1.3748E-6;6.8074E-6;2.2192E-6
Ge77;6.7465E-6;2.4721E-6;1.4381E-4;3.3714E-5;2.0319E-5;1.2877E-5;2.7857E-5;6.8662E-6;1.25E-4;3.1981E-5;5.3967E-6;1.8133E-6;5.4384E-6;3.4915E-6;8.6733E-6;2.7897E-6;8.7763E-6;5.0735E-6;2.033E-5;5.922E-6;5.8617E-6;4.3978E-6;7.288E-7;2.4122E-7;3.1867E-6;2.3654E-6;2.1258E-5;1.4356E-5;4.409E-6;2.8732E-6;3.2764E-5;1.8529E-5;1.159E-5;7.7623E-6;9.7105E-6;3.2229E-6
Ge77m;8.9826E-7;3.2914E-7;2.1984E-5;5.1539E-6;2.7053E-6;1.7144E-6;4.2586E-6;1.0496E-6;1.9109E-5;4.889E-6;7.1855E-7;2.4143E-7;8.3138E-7;5.3374E-7;1.3259E-6;4.2647E-7;1.3417E-6;7.7559E-7;3.1079E-6;9.053E-7;7.8045E-7;5.8554E-7;1.1141E-7;3.6875E-8;4.2429E-7;3.1494E-7;3.2498E-6;2.1945E-6;6.7401E-7;4.3922E-7;5.0087E-6;2.8325E-6;1.7718E-6;1.1866E-6;1.4845E-6;4.9269E-7
Ge78;1.7535E-4;9.9233E-5;4.5525E-4;5.4579E-5;1.0706E-4;5.2667E-5;1.0549E-4;1.825E-5;1.9063E-4;5.2237E-5;1.1219E-5;7.9144E-6;4.4973E-5;3.3153E-5;4.5892E-5;1.0484E-5;2.6101E-5;1.7204E-5;1.8347E-4;3.0621E-5;7.3741E-5;4.8238E-5;1.4172E-5;7.9159E-6;2.391E-5;1.6533E-5;9.019E-5;5.564E-5;1.4478E-5;9.1902E-6;1.4103E-4;5.4471E-5;4.5805E-5;3.155E-5;6.6056E-5;3.6845E-5
Ge79;1.5042E-4;5.9542E-5;1.2577E-4;1.2663E-5;3.8711E-5;1.2887E-5;4.3938E-5;5.4236E-6;1.1483E-4;1.4825E-5;9.9021E-6;6.1938E-6;1.3704E-5;7.6995E-6;2.305E-5;3.3966E-6;7.218E-6;3.3992E-6;1.2444E-5;1.9653E-5;1.994E-5;1.0589E-5;8.1111E-6;3.1286E-6;9.1308E-6;7.3044E-6;2.4093E-5;9.7537E-6;6.7578E-6;3.0149E-6;2.2334E-5;8.1562E-6;1.2246E-5;6.5066E-6;1.7197E-5;6.5467E-6
Ge79m;0.0011298;4.472E-4;8.2269E-4;8.2833E-5;2.9075E-4;9.6793E-5;2.8742E-4;3.5478E-5;7.5115E-4;9.6975E-5;7.4371E-5;4.6519E-5;8.9646E-5;5.0366E-5;1.5078E-4;2.2219E-5;4.7216E-5;2.2236E-5;8.1403E-5;1.2856E-4;1.4976E-4;7.9532E-5;5.3059E-5;2.0465E-5;6.8578E-5;5.4861E-5;1.5761E-4;6.3803E-5;4.4206E-5;1.9722E-5;1.461E-4;5.3354E-5;8.011E-5;4.2562E-5;1.1249E-4;4.2825E-5
Ge80;0.0035337;0.0015445;0.0016621;2.2749E-4;6.9819E-4;2.1708E-4;8.8028E-4;8.8024E-5;0.0019747;1.7865E-4;2.1352E-4;1.7754E-4;2.5741E-4;1.3847E-4;4.3817E-4;4.4083E-5;1.0604E-4;3.4038E-5;7.8162E-4;1.0416E-4;5.0825E-4;2.9057E-4;2.0879E-4;7.8659E-5;2.3059E-4;1.6587E-4;4.0585E-4;1.7485E-4;1.0012E-4;5.1394E-5;2.8871E-4;8.0104E-5;1.6729E-4;9.581E-5;2.9535E-4;1.015E-4
Ge81;0.0059607;0.0016531;0.0011182;2.6985E-4;7.3172E-4;2.1336E-4;8.4509E-4;1.3997E-4;0.0021625;2.4516E-4;4.2178E-4;2.6139E-4;2.7132E-4;1.0872E-4;4.8938E-4;7.3402E-5;6.772E-5;2.4585E-5;4.9998E-4;1.1401E-4;3.7085E-4;1.4992E-4;2.7989E-4;8.8993E-5;2.0494E-4;1.396E-4;2.2329E-4;8.801E-5;1.0122E-4;4.4175E-5;1.4934E-4;5.1229E-5;1.1273E-4;5.6897E-5;2.2747E-4;7.3841E-5
Ge81m;0.0012002;3.3285E-4;2.5856E-4;6.2397E-5;1.4733E-4;4.2959E-5;1.9541E-4;3.2364E-5;5.0002E-4;5.6687E-5;8.4923E-5;5.263E-5;6.2736E-5;2.5139E-5;1.1315E-4;1.6972E-5;1.5659E-5;5.6845E-6;1.1561E-4;2.6362E-5;7.4669E-5;3.0185E-5;6.4718E-5;2.0577E-5;4.1263E-5;2.8108E-5;5.163E-5;2.035E-5;2.3406E-5;1.0214E-5;3.4531E-5;1.1845E-5;2.6065E-5;1.3156E-5;5.2597E-5;1.7074E-5
Ge82;0.0084501;0.0019293;9.7342E-4;3.2026E-4;9.2263E-4;3.0234E-4;7.6342E-4;2.2939E-4;0.0028333;5.7265E-4;0.001109;4.5587E-4;3.6765E-4;1.5023E-4;5.8629E-4;1.3229E-4;7.8625E-5;2.8828E-5;4.1617E-4;1.2753E-4;4.71E-4;1.9366E-4;4.7089E-4;1.3548E-4;1.7112E-4;2.6775E-4;2.0721E-4;7.4977E-5;1.2901E-4;5.5173E-5;1.3808E-4;4.6347E-5;1.4147E-4;6.305E-5;2.9453E-4;1.006E-4
Ge83;0.0039235;0.001306;2.3353E-4;9.3891E-5;3.5275E-4;1.3083E-4;3.2541E-4;1.491E-4;0.0016564;5.1965E-4;6.9159E-4;3.1132E-4;1.5024E-4;6.8266E-5;3.4027E-4;1.0611E-4;2.1543E-5;7.9498E-6;1.0246E-4;3.9375E-5;1.6798E-4;5.6803E-5;2.7612E-4;8.7202E-5;2.9704E-4;9.5285E-5;4.9521E-5;1.7484E-5;4.4983E-5;2.1236E-5;2.183E-5;7.8881E-6;3.3686E-5;1.5823E-5;7.9255E-5;3.15E-5
Ge84;0.0022472;0.0010188;5.0213E-5;2.0299E-5;1.2089E-4;4.7121E-5;1.1412E-4;5.563E-5;4.9803E-4;1.8508E-4;3.2726E-4;1.9118E-4;2.8001E-5;1.3993E-5;5.0219E-5;1.9553E-5;6.115E-6;2.2679E-6;3.5077E-5;1.5242E-5;4.7658E-5;1.7464E-5;1.1656E-4;4.2314E-5;2.1142E-4;8.0725E-5;1.4423E-5;5.4371E-6;1.476E-5;7.403E-6;8.8086E-6;3.2496E-6;1.0525E-5;6.1245E-6;3.7391E-5;1.5021E-5
Ge85;5.6134E-4;2.3444E-4;9.4535E-6;3.4059E-6;2.7191E-5;1.0015E-5;3.2158E-5;1.2829E-5;1.236E-4;4.6751E-5;1.6777E-4;6.5303E-5;9.4449E-6;3.5288E-6;1.6316E-5;6.047E-6;2.6943E-7;9.4405E-8;5.1642E-6;1.9418E-6;3.93E-6;1.4097E-6;5.6105E-6;2.1836E-6;1.2104E-5;6.8602E-6;1.1004E-6;4.1442E-7;3.0807E-6;1.4229E-6;1.2976E-7;4.7436E-8;1.0023E-6;5.3901E-7;3.3698E-6;1.3823E-6
Ge86;2.0871E-4;7.1415E-5;1.0962E-6;3.8086E-7;2.1344E-6;7.4078E-7;8.665E-6;3.0051E-6;1.3577E-5;5.007E-6;5.6421E-5;2.0955E-5;8.6361E-8;3.364E-8;3.2898E-6;1.0842E-6;1.8439E-8;6.0318E-9;7.297E-8;2.5281E-8;7.2393E-6;2.4734E-6;2.8301E-6;1.1279E-6;2.5482E-6;9.3625E-7;5.1635E-8;1.8857E-8;2.0181E-6;8.4974E-7;6.0253E-9;2.1142E-9;2.7128E-8;1.3617E-8;1.8658E-7;7.5356E-8
Ge87;1.3811E-5;4.5111E-6;2.0977E-9;7.718E-10;3.3272E-9;1.1685E-9;7.6601E-9;2.7375E-9;9.6346E-9;3.3785E-9;2.8781E-6;1.0008E-6;1.5835E-9;5.7741E-10;1.2051E-8;3.8798E-9;4.3069E-10;1.3768E-10;1.6029E-9;5.8445E-10;2.6283E-9;9.3158E-10;1.1154E-8;3.8449E-9;1.8272E-8;6.4803E-9;1.9727E-9;7.6276E-10;3.41E-9;1.4043E-9;1.4637E-10;5.0772E-11;6.907E-10;3.3413E-10;5.9661E-9;2.1626E-9
Ge88;;;;;;;;;;;8.4614E-10;2.9657E-10;;;5.3179E-10;1.68E-10;;;;;;;4.0859E-10;1.3446E-10;5.9436E-10;2.2066E-10;;;1.5029E-10;6.2181E-11;;;;;2.3759E-10;9.057E-11
As74;;;1.7961E-11;1.8709E-11;;;;;;;;;;;;;;;4.4383E-12;4.2889E-12;;;;;;;1.1167E-11;1.01E-11;;;1.2059E-11;1.0544E-11;1.6946E-12;1.5623E-12;;
As75;0.0;0.0;5.2764E-10;4.5427E-10;6.9169E-12;7.3666E-12;3.3231E-12;1.2475E-12;1.2279E-12;9.5056E-13;0.0;0.0;1.4854E-12;1.5804E-12;3.1594E-12;1.1415E-12;2.2788E-11;1.4864E-11;5.2064E-11;4.3557E-11;9.5843E-12;7.8208E-12;3.1079E-13;2.078E-13;3.2743E-13;3.5252E-13;1.1328E-10;9.7437E-11;9.1554E-13;7.8992E-13;1.4701E-10;1.0643E-10;1.2869E-11;1.1476E-11;1.545E-11;5.6505E-12
As75m;0.0;0.0;1.7263E-9;1.4862E-9;2.6194E-11;2.7897E-11;1.0872E-11;4.0813E-12;4.0171E-12;3.1099E-12;0.0;0.0;4.8599E-12;5.1706E-12;1.0337E-11;3.7347E-12;7.4553E-11;4.8632E-11;1.7034E-10;1.425E-10;3.6296E-11;2.9617E-11;1.0168E-12;6.7984E-13;1.24E-12;1.335E-12;3.7061E-10;3.1878E-10;2.9954E-12;2.5844E-12;4.8096E-10;3.4821E-10;4.2102E-11;3.7547E-11;5.0546E-11;1.8487E-11
As76;7.1748E-11;4.8517E-11;6.8161E-8;5.7253E-8;3.1401E-9;2.3535E-9;2.3177E-9;8.7962E-10;4.5116E-10;3.1727E-10;1.9119E-11;2.0456E-11;2.5847E-9;1.8236E-9;1.1377E-9;4.1518E-10;2.767E-9;2.0103E-9;8.1292E-9;6.6173E-9;3.1719E-9;2.5177E-9;5.7632E-11;5.45E-11;1.3626E-10;1.5699E-10;2.4311E-8;1.6429E-8;4.2145E-10;3.4466E-10;2.5561E-8;1.5938E-8;3.4557E-9;2.4383E-9;3.1972E-9;1.1719E-9
As77;3.2453E-9;1.2435E-9;4.3196E-6;1.5721E-6;1.7463E-7;1.222E-7;1.334E-7;4.6829E-8;8.7396E-8;3.1848E-8;2.8436E-9;1.0969E-9;4.6964E-8;3.2447E-8;6.7621E-8;2.4375E-8;1.1537E-7;7.4572E-8;3.8003E-7;1.4231E-7;1.1277E-7;8.6284E-8;1.2003E-7;4.4229E-8;1.1497E-8;8.7062E-9;3.1455E-7;2.2506E-7;1.3436E-8;9.2577E-9;8.9986E-7;5.4686E-7;1.8209E-7;1.2888E-7;1.0356E-7;3.8706E-8
As78;2.703E-7;1.6684E-7;2.5813E-5;9.6901E-6;3.0287E-6;1.8142E-6;2.0733E-6;6.9308E-7;1.7179E-6;6.1754E-7;6.996E-8;5.1294E-8;1.5507E-6;1.267E-6;9.3955E-7;3.2889E-7;1.024E-6;7.6346E-7;6.3174E-6;2.3937E-6;1.6152E-6;1.1683E-6;3.937E-7;2.453E-7;2.3193E-7;1.7216E-7;2.6526E-6;1.8117E-6;2.7205E-7;1.855E-7;1.1678E-5;5.6733E-6;1.671E-6;1.2671E-6;8.5812E-7;5.3994E-7
As79;3.6499E-5;1.7447E-5;1.203E-4;4.3567E-5;1.9201E-5;9.5198E-6;2.2153E-5;7.2449E-6;4.4033E-5;1.6111E-5;2.9513E-6;2.0613E-6;1.234E-5;8.114E-6;4.849E-6;1.7716E-6;7.0997E-6;3.9831E-6;1.0909E-5;2.3762E-5;1.3572E-5;8.4355E-6;4.0336E-6;1.9659E-6;2.87E-6;2.5752E-6;3.0707E-5;1.525E-5;7.2831E-6;3.8886E-6;4.0918E-5;1.8294E-5;8.5906E-6;5.3106E-6;1.6099E-5;7.8654E-6
As80;2.9698E-4;1.4959E-4;6.5138E-4;1.9836E-4;2.1657E-4;9.2229E-5;2.2488E-4;6.2906E-5;2.7646E-4;9.9102E-5;1.8173E-5;1.6549E-5;6.6276E-5;4.1795E-5;8.7395E-5;2.9925E-5;3.4348E-5;1.4565E-5;1.8074E-4;6.4285E-5;7.7377E-5;4.8847E-5;3.2271E-5;1.5717E-5;1.4713E-5;1.3678E-5;1.3634E-4;6.4353E-5;1.5046E-5;9.167E-6;1.1914E-4;4.3142E-5;5.0629E-5;3.1752E-5;5.7621E-5;2.6724E-5
As81;0.0012792;5.201E-4;0.0015911;3.4503E-4;6.1557E-4;2.0479E-4;6.8459E-4;1.5483E-4;8.158E-4;2.5937E-4;5.9893E-5;4.3424E-5;2.5404E-4;1.0885E-4;2.813E-4;8.0538E-5;1.1539E-4;3.8669E-5;6.8673E-4;1.4396E-4;2.9196E-4;1.2663E-4;1.5403E-4;5.9517E-5;1.0467E-4;8.2476E-5;3.6494E-4;1.3851E-4;6.4004E-5;3.1279E-5;3.495E-4;1.0334E-4;1.5362E-4;7.6715E-5;2.323E-4;8.0194E-5
As82;0.0010736;3.0399E-4;5.316E-4;1.3199E-4;3.3234E-4;9.3169E-5;3.5971E-4;6.6695E-5;5.2401E-4;1.3105E-4;8.2303E-5;4.1931E-5;1.6183E-4;5.778E-5;1.4705E-4;3.3534E-5;5.0982E-5;1.6075E-5;2.0415E-4;4.572E-5;1.4414E-4;5.6158E-5;1.074E-4;3.1879E-5;2.0106E-5;3.3628E-5;1.5816E-4;4.748E-5;3.3365E-5;1.4319E-5;1.0646E-4;2.8126E-5;6.3377E-5;2.5965E-5;9.495E-5;3.0341E-5
As82m;0.0037408;0.0010592;0.0016042;3.9831E-4;0.001158;3.2463E-4;0.0010855;2.0127E-4;0.0015813;3.9545E-4;2.8677E-4;1.461E-4;4.8836E-4;1.7436E-4;4.4376E-4;1.012E-4;1.5385E-4;4.851E-5;6.1607E-4;1.3797E-4;5.0221E-4;1.9567E-4;3.2409E-4;9.6201E-5;7.0057E-5;1.1717E-4;4.7729E-4;1.4328E-4;1.0069E-4;4.321E-5;3.2125E-4;8.4874E-5;1.9125E-4;7.8355E-5;2.8653E-4;9.1559E-5
As83;0.007992;0.0017084;0.0025218;7.8177E-4;0.0024326;6.7904E-4;0.0017613;4.7103E-4;0.004578;0.0010309;0.0011119;4.4815E-4;0.0011945;4.175E-4;0.0013585;3.1296E-4;2.7921E-4;8.7918E-5;8.6618E-4;2.4566E-4;0.0010559;2.1321E-4;9.5458E-4;1.9008E-4;8.7998E-4;1.6475E-4;6.8309E-4;1.6643E-4;2.9769E-4;1.1745E-4;5.1896E-4;1.4181E-4;3.5455E-4;1.3922E-4;7.385E-4;2.1052E-4
As84;0.0045506;0.001443;6.654E-4;2.6774E-4;8.3885E-4;2.9768E-4;5.263E-4;2.4516E-4;0.0017416;5.69E-4;6.76E-4;3.2873E-4;4.488E-4;2.0353E-4;2.5889E-4;1.0001E-4;7.555E-5;2.6728E-5;2.435E-4;1.0671E-4;3.3824E-4;1.0432E-4;4.2746E-4;1.3113E-4;4.132E-4;1.2972E-4;1.5146E-4;5.1455E-5;9.851E-5;4.5705E-5;1.1313E-4;3.8906E-5;1.0188E-4;5.598E-5;2.353E-4;7.9935E-5
As84m;0.0045506;0.001443;6.654E-4;2.6774E-4;8.3885E-4;2.9768E-4;5.263E-4;2.4516E-4;0.0017416;5.69E-4;6.76E-4;3.2873E-4;4.488E-4;2.0353E-4;2.5889E-4;1.0001E-4;7.555E-5;2.6728E-5;2.435E-4;1.0671E-4;3.3824E-4;1.0432E-4;4.2746E-4;1.3113E-4;4.132E-4;1.2972E-4;1.5146E-4;5.1455E-5;9.851E-5;4.5705E-5;1.1313E-4;3.8906E-5;1.0188E-4;5.598E-5;2.353E-4;7.9935E-5
As85;0.0057251;0.0022481;8.046E-4;2.962E-4;9.8554E-4;3.5064E-4;8.3538E-4;3.533E-4;0.0023619;8.3461E-4;0.001666;5.3369E-4;7.307E-4;2.5796E-4;5.3957E-4;2.1555E-4;7.9165E-5;2.7101E-5;2.9017E-4;1.1332E-4;3.6579E-4;1.2085E-4;4.7755E-4;1.6712E-4;3.6852E-4;2.0703E-4;1.7029E-4;6.1527E-5;1.5576E-4;6.7668E-5;8.9048E-5;3.1409E-5;1.1206E-4;5.8211E-5;2.9587E-4;1.1017E-4
As86;0.0035647;0.0012422;1.7505E-4;6.1404E-5;2.7301E-4;9.4503E-5;3.8187E-4;1.381E-4;8.3014E-4;3.0074E-4;7.7943E-4;2.722E-4;1.8234E-4;7.0915E-5;2.0538E-4;7.0054E-5;1.8878E-5;6.1458E-6;5.5205E-5;1.9346E-5;8.8912E-5;3.0001E-5;1.8114E-4;6.9568E-5;2.437E-4;9.0151E-5;4.1676E-5;1.503E-5;5.1668E-5;2.1378E-5;2.6921E-5;9.3497E-6;1.9613E-5;9.7913E-6;7.5442E-5;2.9822E-5
As87;0.0016288;5.4429E-4;6.3711E-5;2.3553E-5;9.0879E-5;3.1926E-5;1.3912E-4;5.0853E-5;3.8366E-4;1.336E-4;4.1547E-4;1.4121E-4;5.6591E-5;2.0644E-5;6.2222E-5;2.0287E-5;4.001E-6;1.2779E-6;1.3782E-5;5.045E-6;2.6542E-5;9.3854E-6;5.8397E-5;1.9852E-5;1.1165E-4;4.0104E-5;6.2994E-6;2.4317E-6;1.8117E-5;7.4207E-6;7.2731E-6;2.5173E-6;4.9586E-6;2.396E-6;2.3853E-5;8.5898E-6
As88;1.8877E-4;6.4578E-5;6.5581E-6;2.5893E-6;5.9671E-6;2.2349E-6;1.567E-5;6.0665E-6;4.6721E-5;1.6436E-5;7.9509E-5;2.781E-5;5.7298E-6;2.1486E-6;1.0753E-5;3.4049E-6;1.5545E-7;5.1227E-8;4.0992E-7;1.6148E-7;1.0575E-6;4.0145E-7;1.1816E-5;3.877E-6;1.1651E-5;4.3373E-6;3.2062E-7;1.2111E-7;5.0358E-6;2.0813E-6;4.5144E-8;1.5906E-8;1.7587E-7;8.1904E-8;2.044E-6;7.7882E-7
As89;3.6764E-5;1.3635E-5;1.1475E-6;4.4975E-7;7.3911E-8;2.7948E-8;2.0663E-6;8.0664E-7;4.6782E-6;1.7125E-6;2.3402E-5;8.8459E-6;2.7806E-8;1.0504E-8;1.6632E-6;5.2027E-7;6.0458E-9;2.0977E-9;2.2992E-8;8.7387E-9;5.1267E-8;1.8622E-8;1.7579E-7;6.0656E-8;2.634E-6;1.2536E-6;1.3935E-8;5.0794E-9;4.9277E-8;2.017E-8;1.197E-9;4.2467E-10;9.7216E-9;4.3412E-9;6.0059E-8;2.277E-8
As90;1.5337E-9;6.1919E-10;;;1.353E-9;4.7969E-10;2.5179E-9;9.6213E-10;1.5295E-9;5.8331E-10;1.5383E-6;6.298E-7;;;4.0465E-9;1.2257E-9;;;5.0436E-10;1.8221E-10;8.3029E-10;3.0053E-10;3.1323E-9;1.1398E-9;7.2087E-9;2.8681E-9;3.6736E-10;1.3366E-10;1.3221E-9;5.1776E-10;;;2.1224E-10;8.6586E-11;1.3111E-9;5.2436E-10
Se74;;;0.0;0.0;;;;;;;;;;;;;;;0.0;0.0;;;;;;;0.0;0.0;;;0.0;0.0;;;;
Se76;0.0;0.0;2.3341E-11;1.9608E-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0568E-12;1.6743E-12;0.0;0.0;0.0;0.0;0.0;0.0;7.9261E-12;5.357E-12;0.0;0.0;6.555E-12;4.0876E-12;0.0;0.0;0.0;0.0
Se77;0.0;0.0;3.0885E-10;1.1329E-10;4.8746E-12;3.4135E-12;1.8762E-12;6.5914E-13;0.0;0.0;0.0;0.0;1.4333E-12;9.9076E-13;1.4204E-12;5.1238E-13;1.2379E-11;8.0102E-12;2.7083E-11;1.0175E-11;2.8692E-12;2.1962E-12;0.0;0.0;0.0;0.0;7.501E-11;5.3708E-11;3.4599E-13;2.3843E-13;5.7572E-11;3.5044E-11;1.5537E-11;1.1004E-11;4.529E-12;1.6944E-12
Se77m;;;2.0203E-9;7.4111E-10;3.6611E-11;2.5637E-11;1.2273E-11;4.3118E-12;;;;;9.3757E-12;6.481E-12;9.2916E-12;3.3517E-12;8.0976E-11;5.2399E-11;1.7717E-10;6.6561E-11;2.155E-11;1.6495E-11;;;;;4.9068E-10;3.5133E-10;2.2633E-12;1.5597E-12;3.7661E-10;2.2924E-10;1.0163E-10;7.1983E-11;2.9626E-11;1.1084E-11
Se78;1.5314E-11;9.4534E-12;1.361E-7;5.2468E-8;8.5814E-9;5.1647E-9;2.982E-9;1.001E-9;4.9878E-10;1.7964E-10;1.1968E-11;8.7766E-12;2.0672E-9;1.6947E-9;1.0584E-9;3.7265E-10;5.6743E-7;4.2389E-7;2.1059E-6;8.0549E-7;3.4849E-9;2.5259E-9;1.9279E-10;1.2046E-10;1.5496E-10;1.151E-10;2.343E-8;1.6047E-8;3.2423E-10;2.2135E-10;1.7964E-6;8.8502E-7;6.9486E-9;5.2862E-9;2.875E-9;1.8115E-9
Se79;2.928E-6;1.4063E-6;5.4861E-6;2.1112E-6;1.7833E-6;8.9768E-7;1.4854E-6;4.9365E-7;3.0088E-8;1.1264E-8;1.3022E-9;9.1286E-10;7.3116E-8;4.8943E-8;4.3134E-8;1.5937E-8;1.5396E-6;8.7798E-7;1.4971E-7;3.4057E-7;8.5052E-8;5.3495E-8;5.8314E-7;2.873E-7;5.9261E-9;5.3397E-9;6.2376E-7;3.1994E-7;1.4262E-8;7.7976E-9;3.1548E-6;1.4774E-6;9.3133E-7;5.8252E-7;7.758E-7;3.8886E-7
Se79m;3.8985E-7;1.8724E-7;8.3867E-7;3.2275E-7;2.3743E-7;1.1952E-7;2.2708E-7;7.5465E-8;4.5996E-9;1.7219E-9;1.7338E-10;1.2154E-10;1.1177E-8;7.4819E-9;6.5939E-9;2.4363E-9;2.3536E-7;1.3422E-7;2.2885E-8;5.2063E-8;1.1324E-8;7.1226E-9;8.9144E-8;4.392E-8;7.8902E-10;7.1096E-10;9.5354E-8;4.8909E-8;2.1802E-9;1.192E-9;4.8228E-7;2.2584E-7;1.4237E-7;8.905E-8;1.186E-7;5.9445E-8
Se80;1.4496E-5;7.421E-6;1.1401E-4;4.1154E-5;3.2652E-5;1.5115E-5;1.8041E-5;5.5617E-6;2.633E-5;1.0068E-5;1.0833E-7;9.9426E-8;7.5311E-6;4.9448E-6;7.6622E-6;2.8617E-6;6.4053E-6;2.9327E-6;3.4453E-5;1.3605E-5;4.7824E-6;3.0685E-6;4.0343E-6;2.0267E-6;3.7685E-7;3.556E-7;1.702E-5;8.3355E-6;1.0757E-6;6.7005E-7;1.8614E-5;7.5403E-6;3.531E-6;2.2877E-6;7.8063E-6;3.7912E-6
